spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class,subclass
3.22315,11.40412,22.15976,27.57269,30.73535,STAR,K1
2.041214,4.423851,7.850045,9.885262,12.18551,STAR,F9
1.370735,4.238884,8.207355,10.91213,13.34461,STAR,K1
3.327906,8.638549,15.66841,20.26144,23.22022,STAR,F9
3.977422,11.62528,21.00439,26.22523,27.84257,STAR,F9
4.341008,12.59035,22.23413,26.7854,29.63558,STAR,F9
1.08728,4.633537,8.360998,9.941307,10.27838,STAR,F9
6.415297,18.73108,32.26585,39.71432,43.60391,STAR,F9
3.233313,8.799148,14.62028,17.9352,20.18294,STAR,F9
0.5121722,3.464999,6.659736,8.494341,9.187915,STAR,F9
4.10354,12.85262,22.99644,28.44613,32.32099,STAR,F9
0.03874541,-0.006394237,-0.005097401,0.1286758,0.3993212,STAR,B9
3.143996,9.949948,17.26713,21.40823,22.78134,STAR,F9
1.655841,5.816103,10.23254,12.26808,11.73335,STAR,F9
0.2523712,1.073592,4.980076,47.81484,146.151,STAR,M7
4.187439,8.52874,15.69802,18.64051,19.47375,STAR,K1
3.501173,8.965971,15.18079,18.20467,19.45342,STAR,F9
4.057,9.186215,15.75341,19.26859,21.79468,STAR,F9
11.08287,31.23834,53.14146,64.1566,69.52807,STAR,F9
229.6692,658.3447,1155.323,1400.206,1524.435,STAR,F9
49.04577,137.9311,253.2496,317.1708,354.1358,STAR,F9
18.61607,56.14554,104.898,132.8579,147.5063,STAR,F9
63.89872,189.039,322.4579,375.115,392.0111,STAR,F9
15.85765,39.07274,66.5384,80.47485,83.72753,STAR,F9
155.1144,464.5827,797.7732,935.0664,988.0591,STAR,F9
95.92473,264.6786,484.3257,595.0977,649.1562,STAR,F9
20.51945,67.4397,131.2441,165.4857,183.3128,STAR,K1
14.32192,37.92489,71.49846,91.14665,102.3091,STAR,F9
119.1503,380.5688,689.8341,849.6104,934.7728,STAR,F9
41.9762,116.6534,213.2012,265.665,293.6074,STAR,F9
272.531,813.1402,1423.834,1701.781,1833.168,STAR,F9
11.81526,40.01237,82.19348,107.1665,120.7731,STAR,K1
44.65035,99.83016,172.2361,213.9201,237.0925,STAR,F9
112.2993,297.049,513.54,630.5077,699.1888,STAR,F9
34.92671,91.79031,165.0616,207.3441,230.163,STAR,F9
36.63239,97.26054,160.3555,188.333,201.6329,STAR,F9
48.53181,99.10071,170.1875,211.7297,235.0376,STAR,G2
33.32162,109.8972,206.9072,262.6361,295.037,STAR,F9
18.15499,46.94471,80.06656,97.19702,104.5083,STAR,F9
24.70783,71.09322,122.6582,147.826,159.7453,STAR,F9
62.68445,178.4573,306.9134,368.2887,399.4039,STAR,F9
21.56339,46.43339,76.51868,89.33294,96.28637,STAR,F9
3.423973,9.596149,17.42648,21.07853,21.34939,STAR,K1
2.763155,4.590293,8.224777,10.04196,9.841597,STAR,G2
1.472316,6.688388,12.61253,16.29567,18.09929,STAR,F9
3.617204,13.06407,22.13204,25.96067,27.90327,STAR,F9
1.488742,5.731969,9.611425,11.59278,11.06805,STAR,G0
6.581195,19.13288,32.28009,38.70291,41.92131,STAR,F9
4.423921,10.4018,17.18061,20.52366,22.92157,STAR,F9
2.829552,26.02411,136.5174,333.8602,554.9637,STAR,M0
5.062756,14.65837,24.34962,29.20875,32.75272,STAR,F9
7.489728,21.67656,35.69646,41.7874,44.61454,STAR,F9
21.3984,42.77826,67.99509,80.96893,88.24041,STAR,G2
3.081678,10.66007,18.36785,21.34068,22.15117,STAR,F9
7.846432,16.586,26.25007,29.38218,29.44299,STAR,F9
4.515913,11.96172,19.70722,22.94763,24.70044,STAR,F9
14.33666,27.42693,44.67479,54.86715,61.51651,STAR,G2
5.314671,15.00613,26.80755,33.79044,38.39315,STAR,F9
3.555209,6.120847,9.568066,11.19727,12.25403,STAR,G0
13.05351,37.57021,62.22282,72.73986,77.03207,STAR,F9
1.873739,5.607266,9.559615,11.80846,12.03718,STAR,G2
7.916471,22.39811,38.01104,45.21699,48.74389,STAR,F9
4.563642,10.32271,16.74223,19.91953,21.81184,STAR,F9
6.035472,13.00004,21.06588,24.5618,25.26497,STAR,G0
-0.5963744,0.04557279,5.004076,19.68177,38.70177,STAR,M3
-1.004745,0.3064533,5.779704,24.63796,50.36395,STAR,M4
-0.6725111,0.9622599,7.835386,31.24578,64.65337,STAR,M3
-1.997447,1.422441,11.44036,44.8846,89.42744,STAR,M4
-1.488707,1.590259,11.30656,50.05463,107.1345,STAR,M4
1.933882,10.28373,39.14021,206.5062,494.4336,STAR,M6
0.1374048,1.752566,8.095861,28.54173,64.09441,STAR,M4
0.08309893,1.585649,5.39795,18.74056,40.53274,STAR,M4
0.8069025,14.3265,60.43016,376.8303,970.0966,STAR,M6
2.559663,15.71364,61.38932,211.0277,405.7715,STAR,M4
-0.1893502,1.952598,9.525335,39.66425,84.06689,STAR,M4
-0.05435686,0.8053669,4.113121,17.89964,40.74609,STAR,M5
0.97741,8.801091,41.46527,132.4393,252.1309,STAR,M3
-0.3951295,3.098483,15.394,49.29062,92.61371,STAR,M3
-0.3365841,1.090618,6.133033,25.11673,54.17266,STAR,M4
4.060435,18.89439,73.0831,343.1252,783.509,STAR,M5
-0.164118,1.134382,5.40387,17.70179,34.65399,STAR,M4
-0.9640173,2.177952,12.31961,41.73704,83.41816,STAR,M3
0.3021557,0.9789776,6.292309,23.03613,48.30263,STAR,M4
0.2485559,2.041924,11.72871,35.75687,68.27996,STAR,M3
6.741067,47.56044,176.614,575,1069.865,STAR,M4
0.02621641,2.306954,8.505158,33.75561,70.73662,STAR,M4
14.87247,38.00988,63.31695,75.92799,82.72788,STAR,F9
1.907909,6.208654,11.20943,14.84666,17.20048,STAR,F9
3.783061,11.82995,20.98466,26.14146,28.87903,STAR,F9
1.931202,5.22784,8.733631,10.71619,11.91602,STAR,F9
12.00246,36.16742,62.15976,76.33327,84.19101,STAR,F9
5.985624,16.97262,29.95979,37.60262,41.30346,STAR,F9
8.232128,29.88912,53.47458,66.2213,72.43732,STAR,F9
2.680625,8.328247,14.356,17.73255,19.16237,STAR,F9
4.19083,12.00656,20.77483,26.16793,28.42622,STAR,F9
3.090484,7.132332,12.26046,14.96745,15.94007,STAR,F9
1.976083,4.364281,7.833319,9.705368,10.33111,STAR,F9
2.826799,8.56841,17.93257,24.0232,27.30651,STAR,F9
14.98347,42.2495,72.25096,88.23991,97.3443,STAR,F9
0.2221792,0.4495817,2.723305,31.38203,106.9744,STAR,M7
0.3288622,0.7853672,3.738193,28.50069,77.41669,STAR,M6
0.1209424,0.1555294,1.15006,15.5449,48.91944,STAR,M7
0.2013454,0.3726896,2.750442,24.81588,71.81443,STAR,M6
0.05556905,0.1918046,2.187923,20.0524,57.11021,STAR,M6
1.955112,0.111194,1.309908,15.96582,42.53646,STAR,M6
0.7176585,0.3812265,1.2905,15.97995,46.74002,STAR,M6
-0.07197543,0.1126115,1.612989,15.86825,47.42686,STAR,M6
0.04553414,0.3853699,3.155701,32.01908,98.76646,STAR,M7
0.5206913,1.201406,7.083272,52.01696,139.272,STAR,M6
334.3062,984.2939,1633.382,1942.884,2109.279,STAR,F9
187.7285,539.2001,900.9144,1075.889,1168.19,STAR,F9
24.25414,55.90602,90.90913,109.7067,117.948,STAR,F9
42.58837,114.6281,193.1558,236.0089,261.9739,STAR,F9
13.28309,41.54683,77.77393,96.81592,105.7268,STAR,K1
65.07373,255.5952,495.146,600.0396,640.2543,STAR,F9
56.32415,155.696,266.7939,330.8686,366.9408,STAR,F9
21.97886,82.86855,156.8564,190.403,203.86,STAR,F9
103.0563,326.6091,548.0837,652.5187,708.7103,STAR,F9
25.29529,71.62411,131.6288,166.9789,188.8748,STAR,F9
16.44176,46.25394,85.36684,109.3181,128.6502,STAR,K1
20.1953,47.71879,80.2511,97.82907,109.0153,STAR,F9
58.86931,228.7006,424.1435,517.9482,562.1501,STAR,F9
57.06408,155.958,268.5415,327.1827,358.6532,STAR,F9
35.98518,101.9688,178.6529,222.1539,244.2334,STAR,F9
33.04819,91.55657,156.8197,188.1471,198.4855,STAR,F9
192.9642,671.4877,1167.5,1374.604,1456.576,STAR,F9
49.33842,173.4744,301.9317,362.2475,389.3691,STAR,F9
16.50443,51.4679,90.65816,109.8232,116.1334,STAR,F9
49.04477,136.7084,253.5868,319.6243,356.1263,STAR,F9
80.53642,244.1501,412.9265,487.0763,516.4432,STAR,F9
36.47628,110.4485,183.7364,213.1703,221.1058,STAR,F9
22.13507,61.82964,103.3941,121.5475,126.7482,STAR,F9
29.17894,63.55249,95.21166,108.4776,111.3749,STAR,F9
259.6357,1014.785,1784.563,2068.829,2157.607,STAR,F9
206.0289,772.406,1352.602,1630.819,1770.122,STAR,F9
22.19671,55.98294,95.82196,117.5904,127.2663,STAR,F9
87.70037,343.5435,626.1859,747.4045,793.642,STAR,F9
24.62475,78.39932,140.6221,175.3899,193.6717,STAR,F9
24.08293,54.9685,92.49944,115.8003,127.1078,STAR,G2
18.18587,41.77756,68.43626,82.573,85.7935,STAR,F9
131.0267,421.5868,759.6274,955.4231,1064.009,STAR,F9
19.71112,70.84325,135.1006,168.9335,183.6834,STAR,F9
59.5541,182.6398,300.6668,351.0619,365.2299,STAR,F9
54.07753,178.4883,330.6919,410.2307,446.1971,STAR,F9
81.38296,299.2229,551.5009,675.3455,728.7822,STAR,F9
2.920347,5.25906,9.636691,12.30659,13.7107,STAR,F9
7.624412,22.60594,45.50442,58.96082,68.85823,STAR,F9
3.673278,7.367679,14.02126,17.57998,20.19266,STAR,F9
1.455184,3.870059,7.676317,9.909359,12.81568,STAR,L9
11.1299,27.21099,50.11856,63.87093,73.29099,STAR,F9
4.433784,8.896835,15.41305,19.50083,21.42182,STAR,G0
2.390121,5.972947,11.24292,14.38184,16.09438,STAR,F9
10.85822,22.92324,41.05077,53.22701,60.95898,STAR,G0
6.018387,19.25653,35.03038,42.68678,48.04448,STAR,F9
14.27054,32.07516,53.24313,64.39953,71.29748,STAR,F9
9.020687,20.22335,33.94317,41.08004,45.35692,STAR,F9
1.141898,3.664438,6.087615,7.08121,7.893258,STAR,G2
1.965113,5.221184,9.371243,11.33349,12.47404,STAR,F9
4.755243,12.85552,23.12424,29.27914,33.99548,STAR,G2
4.771348,17.25292,34.04833,43.32996,49.86216,STAR,K1
2.814987,8.049128,14.63744,15.18296,20.89631,STAR,F9
0.8141118,2.993421,6.348582,7.675904,5.119514,STAR,F9
4.703697,16.63889,34.05502,42.40492,41.42248,STAR,K1
4.166713,8.555012,15.29471,19.26778,23.44681,STAR,F9
3.536088,6.739347,11.85725,14.50344,17.4383,STAR,F9
3.126755,5.245586,8.742722,10.20261,11.64089,STAR,G2
7.768641,22.21864,39.94433,49.30382,55.12523,STAR,F9
-0.2988765,1.184448,5.505856,33.10833,77.80901,STAR,M5
12.36172,36.92093,63.20687,75.88722,81.18445,STAR,F9
2.437962,5.680538,9.719855,12.49836,13.9386,STAR,F9
5.655847,14.96274,25.99482,31.71267,32.9986,STAR,F9
6.294656,17.53653,32.00731,39.72701,43.22849,STAR,F9
2.180571,2.82184,6.276962,8.621854,10.2984,STAR,K3
0.801599,4.320919,7.625787,8.88203,11.18271,STAR,F9
1.910998,4.953994,8.848579,11.5273,14.42965,STAR,F9
2.077849,4.700977,9.041517,11.21563,12.0259,STAR,F9
3.910874,9.27125,15.65171,18.80158,21.7307,STAR,F9
5.545462,17.73215,31.7501,39.53271,45.10258,STAR,F9
4.630227,11.56458,20.41104,25.17919,28.23005,STAR,F9
2.273504,4.755143,7.491333,8.844304,9.675739,STAR,G2
0.4454305,0.826398,4.540908,40.32555,119.5992,STAR,M7
-0.2942544,0.3171518,2.423031,15.28694,37.99812,STAR,M5
12.65352,34.12733,58.92583,70.55789,73.4342,STAR,F9
15.35075,39.70483,67.17395,81.18523,89.00624,STAR,F9
2.245093,5.686318,10.85538,13.65876,17.20053,STAR,K1
1.65379,3.837979,7.731768,10.20891,12.8553,STAR,K1
21.54326,42.54092,73.1841,90.51226,101.7209,STAR,F9
10.68894,35.82666,64.09512,76.7253,85.35097,STAR,K1
3.242424,9.543515,16.918,21.13416,25.98708,STAR,K1
4.610149,13.75892,25.43402,31.38919,35.02229,STAR,F9
5.429576,15.04444,27.06307,33.42067,37.06355,STAR,F9
7.137682,14.42511,24.78505,30.9673,34.60313,STAR,F2
2.165593,4.628574,7.879339,9.938772,10.87199,STAR,F9
2.735491,7.688495,13.7371,16.93743,18.16151,STAR,F9
9.851787,17.95879,30.07079,36.98134,41.25991,STAR,F5
6.749146,15.40705,26.96388,33.44591,36.86629,STAR,F9
8.712902,23.95962,41.7297,51.31223,56.77568,STAR,F9
0.0764837,1.832848,7.601077,39.57661,90.96306,STAR,M5
0.7462888,1.328703,5.292765,27.89411,62.09515,STAR,M5
-0.168201,2.299628,11.31376,65.29472,149.1464,STAR,M5
0.5915356,0.1585395,1.047558,18.44578,77.76399,STAR,M9
0.2195378,2.532289,11.00737,60.12867,141.9288,STAR,M5
-0.005940422,0.1533529,1.585144,15.90401,47.03761,STAR,M6
-0.1862423,0.4186726,2.811224,19.89204,52.89362,STAR,M6
-1.3737,2.782876,15.10344,89.14537,212.1596,STAR,M5
1.022579,6.124432,27.95726,187.9085,496.4021,STAR,M6
-0.1875068,0.7125856,3.002104,20.69145,51.70649,STAR,M5
5.768642,16.73675,29.68114,36.85057,40.20797,STAR,F9
6.325646,19.20031,33.58759,41.25166,44.70338,STAR,F9
2.229379,6.557277,11.60241,14.63932,15.99825,STAR,F9
10.67138,32.18777,53.58499,62.80597,65.6849,STAR,F9
15.42471,42.98676,71.39747,85.26691,90.96702,STAR,F9
12.24229,39.7959,68.7039,82.62537,89.00423,STAR,F9
6.436954,14.98817,24.93834,30.17542,32.92348,STAR,F9
3.962624,7.294641,11.90341,14.74542,16.58592,STAR,F9
4.674957,12.15285,21.74129,26.74984,29.21099,STAR,F9
2.100036,4.555614,8.250527,10.1336,11.45157,STAR,F9
3.857251,10.25279,17.89814,21.54159,22.94558,STAR,F9
2.377625,5.981534,10.47577,12.95343,15.16173,STAR,F9
3.332695,8.650443,14.62518,17.74795,19.13075,STAR,F9
2.493775,4.899781,8.079394,10.06589,11.19654,STAR,G0
5.465496,12.16403,21.02889,27.1604,29.38409,STAR,G2
4.634248,8.993443,14.71164,17.38459,18.59152,STAR,G2
14.87851,42.92351,68.96226,80.95112,85.49667,STAR,F9
5.410518,7.590463,13.56628,17.30706,18.68177,STAR,F5
8.419044,15.33789,26.47003,32.23674,34.73349,STAR,F9
3.41402,5.152759,9.408783,11.16023,12.10558,STAR,F9
5.031569,8.632203,14.45679,16.43471,17.035,STAR,F9
0.1472616,0.7297761,4.002114,25.6849,67.07848,STAR,M5
-0.2407086,0.6407921,3.167509,17.7762,43.18106,STAR,M6
2.025451,0.6889715,1.793392,10.09521,24.56943,STAR,M5
0.1659411,0.335155,2.82098,23.28978,69.91129,STAR,M6
0.1622913,0.5123264,2.73867,21.76164,64.41076,STAR,M7
0.3988363,1.402816,6.394625,38.81271,103.7094,STAR,M6
0.9743229,0.9965017,4.076251,22.96888,56.92357,STAR,M6
1.004592,3.590761,14.91612,77.69362,175.3474,STAR,M5
0.4114616,1.400303,5.75432,37.79771,97.05058,STAR,M6
0.5310331,0.809009,3.263349,19.41782,48.86879,STAR,M6
-0.2304861,0.5946105,3.238554,18.26147,43.32924,STAR,M5
2.871159,6.090869,10.66319,13.29257,13.72783,STAR,G0
9.427526,21.00523,38.26516,49.09365,56.39358,STAR,G2
3.344102,8.454123,15.18128,18.64362,20.10884,STAR,F9
1.251929,3.942253,7.196283,8.849474,9.41404,STAR,F9
14.35926,36.47114,62.97246,77.04118,85.39333,STAR,F9
11.94926,37.75095,67.25269,81.39034,87.06192,STAR,F9
1.799497,5.035351,9.095106,11.98675,13.21347,STAR,F9
7.944532,24.96252,44.80866,54.50533,58.22188,STAR,F9
10.42748,27.60915,47.82244,58.17286,62.90022,STAR,F9
13.32119,34.68007,58.63081,70.59396,76.54971,STAR,F9
5.761492,11.36321,19.08611,23.71955,26.07777,STAR,G2
6.393426,17.00906,29.87403,36.80718,40.04675,STAR,F9
11.59536,23.59821,39.19493,49.07751,54.09126,STAR,G0
11.98921,30.47575,54.02924,67.05168,74.78196,STAR,F9
3.70333,10.43456,18.93577,23.35807,25.15672,STAR,F9
6.136964,15.13279,25.67923,31.44858,34.7001,STAR,F9
9.047282,22.17187,38.8191,48.77643,53.99023,STAR,F9
2.098177,4.294773,7.99382,10.58902,11.6149,STAR,F9
0.937171,1.684127,8.067263,75.67409,276.5619,STAR,M8
1.989271,5.707337,9.785115,12.1727,13.14331,STAR,F9
15.36153,34.29241,54.08095,63.96292,69.43453,STAR,F9
2.397909,5.478485,9.197319,11.91051,13.46417,STAR,G2
14.15936,29.63307,48.54406,59.63054,65.45107,STAR,F9
8.853561,17.58397,28.79859,35.69483,39.47647,STAR,G2
7.559971,13.32519,21.21885,25.94714,28.57984,STAR,F5
12.88073,33.87122,57.53333,70.3312,76.74325,STAR,F9
7.94922,20.72463,36.70158,46.10717,50.1059,STAR,F9
8.562222,18.24169,32.38554,40.92765,44.20404,STAR,G2
14.81148,37.52453,60.75823,71.68438,75.2632,STAR,F9
9.505562,39.04429,70.99726,88.647,98.48348,STAR,F9
11.1776,34.0603,63.04705,79.35342,89.64011,STAR,F9
120.3379,558.0098,1032.394,1268.943,1400.727,STAR,K1
2.989752,17.2134,64.51701,209.3321,391.2369,STAR,M3
-0.161788,0.3439271,2.540794,14.446,37.46576,STAR,M6
0.1104035,1.100079,5.731457,25.34804,56.5817,STAR,M4
0.2874022,1.657532,6.182668,24.50905,57.80294,STAR,M4
0.7139776,4.216482,17.93584,61.58242,117.7664,STAR,M4
-0.01934894,0.4578271,2.733343,12.39471,29.56915,STAR,M5
-0.02789565,0.8826743,4.845122,16.77443,33.55479,STAR,M3
2.170952,12.0875,46.02825,205.092,441.5005,STAR,M5
0.06178768,0.4389364,1.978226,14.17897,41.9583,STAR,M7
0.2066731,1.702786,7.918842,37.6864,84.74864,STAR,M5
0.06109917,1.330085,6.881701,37.66432,92.06622,STAR,M5
0.2998093,0.9765331,4.160749,19.64664,46.6671,STAR,M5
0.257319,0.7820599,4.109368,17.10773,37.26953,STAR,M4
0.3373615,1.590477,7.177182,34.24255,78.97402,STAR,M5
0.01267729,1.152752,5.649024,20.91148,42.59224,STAR,M4
6.687789,34.47664,131.8412,496.0385,1012.825,STAR,M4
1.508941,8.642768,32.49178,141.725,300.6893,STAR,M4
0.1108981,1.413676,7.45252,25.03654,45.54732,STAR,M3
-0.006297937,0.4971529,3.172801,21.03916,55.03583,STAR,M6
0.08150784,1.943168,9.451783,42.61922,90.3008,STAR,M4
0.03904043,0.6159129,3.398878,14.4626,30.2764,STAR,M4
0.4516663,1.343092,6.33961,42.87225,112.8369,STAR,M6
2.379173,14.56618,52.72187,212.3298,434.0722,STAR,M4
0.08243116,1.214462,5.794669,21.397,42.09715,STAR,M4
1.269795,9.258282,36.06253,144.5739,293.2023,STAR,M4
-0.09252444,1.927615,8.806039,29.06644,53.30632,STAR,M3
0.2664018,1.000524,4.792469,15.87648,30.28863,STAR,M3
0.2424446,0.8348966,3.964017,14.70582,28.53031,STAR,M3
0.1182284,0.9364628,4.473116,17.31088,34.48658,STAR,M4
-0.02405516,1.746349,7.643421,35.84793,80.35975,STAR,M5
2.34125,15.61901,57.08288,262.9738,584.9637,STAR,M5
0.5188507,2.603834,11.74557,44.6796,89.50468,STAR,M4
1.140013,9.610349,38.97849,123.7632,227.4807,STAR,M3
4.849932,24.60246,90.11893,289.4141,541.5927,STAR,M4
3.689076,19.81177,71.27819,265.1331,518.5656,STAR,M4
0.01873669,0.2968622,1.783533,9.209936,21.58009,STAR,M5
5.495214,29.68958,107.3596,357.9967,682.4204,STAR,M4
0.1622458,1.148743,4.482661,16.56198,34.40536,STAR,M4
0.102839,0.5442461,2.546822,10.99821,22.46792,STAR,M4
-0.01705945,0.8680057,4.936588,20.90256,42.69389,STAR,M4
2.155521,10.97826,41.02064,210.8178,486.1629,STAR,M5
-0.06766253,1.702177,7.540846,33.87235,73.46557,STAR,M4
0.1672124,0.8355393,4.101865,16.09407,33.38028,STAR,M4
0.1575942,1.401238,6.384628,27.83931,59.87725,STAR,M4
40.37278,120.2361,224.8568,288.9742,331.6512,STAR,F9
147.5406,472.6822,846.8564,1015.447,1106.868,STAR,F9
134.9067,403.6849,675.0778,785.6315,847.268,STAR,F9
75.45252,210.6192,369.5732,447.9639,494.1657,STAR,F9
38.93064,109.3534,195.7021,243.2977,273.0666,STAR,F9
31.53103,73.57537,135.3249,172.5727,198.0071,STAR,F9
106.3203,319.5945,542.8636,647.7045,711.3288,STAR,F9
12.56091,41.42694,78.88103,96.64899,103.4183,STAR,F9
14.4116,43.60284,75.86279,89.90219,92.23717,STAR,F9
23.87545,66.50616,112.8034,129.0365,133.5624,STAR,F9
73.8064,258.9012,478.1736,574.0778,619.1335,STAR,F9
27.62573,75.87569,133.9661,158.0151,167.6884,STAR,F9
14.74811,41.40796,72.07365,86.09765,89.73054,STAR,F9
121.7488,430.6664,799.0875,989.1254,1107.214,STAR,F9
211.3075,730.5749,1302.731,1549.422,1679.812,STAR,F9
437.145,1285.045,2096.812,2418.263,2580.369,STAR,F9
23.97523,59.33855,99.13287,122.3899,135.3775,STAR,F9
84.86552,196.497,324.1865,399.1855,448.194,STAR,F9
22.00673,67.65027,115.6622,141.1145,154.3901,STAR,F9
127.0016,329.7348,542.2209,658.2971,728.5988,STAR,F9
37.88351,126.3025,227.1486,287.1796,325.2354,STAR,F9
52.14485,143.3187,237.6605,287.4219,315.4346,STAR,F9
56.66345,160.2424,279.5836,342.2987,377.4697,STAR,F9
171.81,660.9915,1106.175,1295.848,1424.018,STAR,K1
18.04582,50.19777,93.25387,115.2811,124.21,STAR,F9
174.4912,545.7628,964.5577,1141.668,1220.621,STAR,F9
56.86729,114.499,205.8838,262.0478,299.3396,STAR,G2
17.85781,51.24232,88.81705,103.3058,108.6919,STAR,F9
12.83232,38.86065,66.80068,77.27186,81.35653,STAR,F9
15.85715,45.90242,86.0431,107.2897,119.4928,STAR,F9
79.58502,210.612,343.0282,385.209,394.1855,STAR,F9
79.64795,225.7623,398.0423,469.5453,501.1136,STAR,F9
21.70561,53.47511,90.31628,106.3812,112.383,STAR,F9
141.6315,478.8911,862.9434,1082.935,1233.216,STAR,F9
54.35149,114.0474,170.952,197.1961,212.2121,STAR,F9
86.30381,256.8963,417.5882,481.6418,525.2761,STAR,F9
90.78762,293.0441,538.5931,686.191,781.4485,STAR,F9
59.64786,184.2099,313.1842,375.1484,412.9856,STAR,F9
108.9982,311.1737,524.6891,610.2274,637.9683,STAR,F9
24.3929,55.10003,93.54065,111.6372,119.3575,STAR,F9
19.28007,71.73544,131.3212,162.1243,179.689,STAR,F9
23.10271,67.72,105.2945,119.3379,124.9457,STAR,F9
0.2941155,0.3914823,2.378046,24.64087,82.8447,STAR,M7
0.1705081,0.4242362,2.54195,24.24883,73.6357,STAR,M7
0.3325985,0.8185773,4.03408,25.26881,65.30749,STAR,M5
-0.1976465,1.130671,5.673637,39.97796,108.2919,STAR,M6
33.69661,103.2913,186.7982,234.8861,280.2068,STAR,F9
53.18383,182.4194,315.7914,380.6486,421.6474,STAR,F9
19.95812,72.26276,131.7424,161.1441,179.1953,STAR,F9
17.63754,55.3827,94.09743,112.6893,123.4057,STAR,F9
13.35203,57.10219,101.9038,122.2847,135.266,STAR,F9
42.60542,115.7784,217.1762,279.0082,322.2249,STAR,F9
1.029802,5.784495,24.58331,130.375,295.2495,STAR,M5
0.7795169,4.880452,21.96857,129.2253,314.2732,STAR,M6
0.3337189,1.219044,4.81896,25.63871,57.71034,STAR,M5
2.291382,6.318605,11.51391,14.29959,15.13158,STAR,F9
6.734946,13.62506,24.66546,31.62881,34.46346,STAR,F9
10.49066,21.72807,37.40773,45.78635,47.52712,STAR,F9
3.601405,9.561995,16.43089,19.64118,20.15498,STAR,F9
11.05708,14.08153,14.6814,15.04302,13.85996,STAR,G2
10.15801,25.56002,44.73993,55.02746,58.73622,STAR,F9
10.14075,26.80639,45.9448,55.72863,59.32589,STAR,F9
2.603772,5.241156,9.439756,12.23513,12.78108,STAR,F2
8.173121,23.69173,42.32386,53.63545,60.02618,STAR,F9
4.201435,7.705692,13.16074,16.5075,17.64005,STAR,G2
17.89779,35.98101,62.39848,77.25549,84.76962,STAR,F9
5.634801,12.4867,22.79364,28.74519,31.04904,STAR,F9
2.576213,4.548626,7.946294,10.03653,10.88292,STAR,F9
18.44423,43.03257,71.27184,84.89756,92.3565,STAR,F9
8.502916,18.94858,32.45303,39.23537,44.30511,STAR,F9
6.181625,12.27922,21.22413,25.9122,29.00688,STAR,F9
12.19397,22.53531,37.60027,45.66002,50.55737,STAR,G2
0.4591435,0.6330128,3.427495,27.38194,75.28257,STAR,M6
0.137624,0.3636483,2.213754,17.62976,48.76666,STAR,M6
0.2224437,0.2457357,1.600892,11.16767,27.06538,STAR,M5
0.2420457,0.4243891,3.238094,26.64943,79.96042,STAR,M7
0.8241448,0.5366126,2.371818,18.87533,55.9206,STAR,M7
0.08156434,0.4260625,3.074473,33.35482,115.6586,STAR,M8
0.1832952,1.068491,5.651743,40.30749,105.4539,STAR,M6
0.3060834,0.4517281,2.679986,15.73333,38.37999,STAR,M5
0.2950893,1.179449,5.133664,34.11241,92.14943,STAR,M6
-0.08659419,0.6309533,2.456347,15.59479,44.73819,STAR,M6
0.06279494,0.2928957,1.529633,14.98902,48.83486,STAR,M7
0.5188231,0.8473749,3.685198,23.63001,63.4092,STAR,M6
0.08906588,0.1762112,1.953652,19.33896,59.27465,STAR,M7
-1.530555,0.8146164,5.430745,37.12978,97.35854,STAR,M6
-0.6769413,1.183781,5.189606,32.00261,77.58589,STAR,M5
0.1736649,0.5501935,2.647795,35.49139,130.5159,STAR,M8
0.4704015,6.342257,30.15223,217.1392,570.5184,STAR,M6
15.76206,42.34252,69.03754,81.14185,87.35581,STAR,F9
11.47984,29.89962,49.32633,58.55169,62.97104,STAR,F9
11.9948,30.29458,50.44798,59.80661,64.21046,STAR,F9
2.270757,4.660724,8.095851,9.205201,9.358869,STAR,F9
4.116435,7.63447,12.56281,14.97049,16.70194,STAR,F9
3.939267,6.508965,9.934585,11.69346,12.75872,STAR,F2
1.423841,4.748131,9.049043,11.34838,12.19828,STAR,F9
8.078205,24.39199,44.07711,54.58184,59.58209,STAR,F9
20.50359,42.46687,67.42249,80.11449,86.39343,STAR,F9
3.123007,5.218904,8.372282,10.2695,10.63318,STAR,G0
3.327035,8.136451,13.6782,16.24337,15.50942,STAR,G2
21.06009,46.80787,73.91519,86.35858,90.4866,STAR,F9
21.07279,46.44165,73.10149,87.12326,91.00207,STAR,F9
3.193053,5.427789,8.333936,9.681385,8.784498,STAR,F5
12.90657,30.56814,48.72471,56.7535,58.8713,STAR,F9
2.639927,7.46347,12.3091,14.84698,14.40453,STAR,F9
3.505388,6.890887,11.93343,15.29909,16.68282,STAR,F5
6.491484,16.50654,27.67152,33.79371,36.24439,STAR,F9
3.773782,7.331932,12.63895,16.07901,16.92494,STAR,G0
14.52423,31.27451,54.19734,67.44611,73.67363,STAR,G2
5.849405,11.7007,18.745,22.65999,24.04562,STAR,F9
10.40242,20.33504,32.97283,39.92575,40.84044,STAR,F9
3.456398,7.83709,13.49446,16.67146,17.85509,STAR,F9
10.46525,25.75476,45.09863,56.46798,62.33965,STAR,F9
-0.3219338,0.2369842,2.572641,25.9262,87.60898,STAR,M7
-0.6665805,0.7497185,5.531456,34.8882,93.41422,STAR,M6
1.129293,4.269141,16.60246,132.5429,360.6191,STAR,M6
