spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class,subclass
13.82766,17.1571,14.16736,11.70272,9.636321,STAR,WD
51.50315,378.3225,929.2569,1226.936,1408.352,STAR,K5
4.140692,5.397264,5.075635,4.722115,4.167504,STAR,WD
28.22748,189.2552,438.3683,558.4423,633.155,STAR,K3
2.367299,6.603011,14.98523,20.31017,23.74395,STAR,K3
14.43806,19.78254,24.15691,24.72757,24.03534,STAR,CV
8.819542,7.480069,5.781713,4.549406,4.87481,STAR,OB
14.03393,15.79844,12.31753,9.915113,8.614327,STAR,WD
118.9005,139.779,145.967,142.3897,128.7567,STAR,WD
12.63022,18.10825,21.82384,22.70377,22.81963,STAR,CV
13.31722,17.20504,15.46373,12.87436,9.199972,STAR,WD
356.1896,354.9713,275.0069,219.4877,183.8487,STAR,A0p
25.54902,25.12117,18.22952,15.08085,16.61743,STAR,WD
18.98327,26.57879,22.05863,16.96356,13.10491,STAR,WD
392.3643,1060.073,1699.215,2013.491,2156.83,STAR,F9
11.94999,14.52434,11.70265,8.753859,6.025257,STAR,WD
25.62351,33.37356,41.66947,44.59602,43.59528,STAR,CV
510.9407,492.3018,358.9582,272.8398,214.4672,STAR,OB
12.59474,11.37434,8.725979,7.249291,5.582767,STAR,WD
54.00459,42.24544,28.81734,21.3561,17.1179,STAR,O
3.489213,5.385453,6.451546,9.120111,11.98362,STAR,WD
21.90128,21.60518,17.67346,14.52233,11.65215,STAR,OB
7.367821,8.496222,6.794179,5.556121,4.521213,STAR,WD
19.37991,21.00891,16.97393,13.20839,10.29554,STAR,WD
24.99301,17.18663,10.61257,7.623324,3.115505,STAR,B9
15.25966,14.85196,10.95705,8.853318,8.581451,STAR,WD
122.4145,111.335,80.38035,60.62089,48.04239,STAR,A0p
1120.738,1251.728,1040.038,857.4323,747.4838,STAR,A0
103.9821,87.87978,57.70667,43.43918,35.3032,STAR,B6
15.15803,20.04971,17.05927,14.4817,12.28158,STAR,WD
6.811944,6.600593,4.688626,3.351144,2.343184,STAR,WD
115.478,100.9998,67.41421,49.18789,37.95622,STAR,WD
18.90854,22.4761,16.56455,12.61026,9.344639,STAR,WD
4.071651,9.356753,22.15241,29.77915,34.28941,STAR,K3
54.21846,123.0283,189.8342,218.6713,222.6551,STAR,F9
22.8962,50.83331,75.95689,84.45367,79.15594,STAR,G0
4.148336,18.04688,36.99428,46.85072,52.72609,STAR,K3
10.30064,11.42304,8.474794,6.352808,4.475922,STAR,WD
37.41054,49.03844,40.07834,32.31425,27.68565,STAR,WD
20.83347,20.81354,15.13033,11.37316,8.75526,STAR,WD
15.36149,14.45535,10.34796,10.59601,13.95656,STAR,WD
29.8659,41.77065,32.58937,25.26173,18.93762,STAR,WD
3.344554,5.249139,3.847594,2.775571,1.094593,STAR,WD
39.58401,37.0887,28.95794,23.38903,18.17264,STAR,OB
34.18399,43.9771,35.29117,27.49112,21.54359,STAR,WD
58.75803,70.97223,58.20846,47.76732,40.77153,STAR,WD
353.5818,271.945,175.7142,127.4309,100.2365,STAR,B9
348.6051,346.6074,280.6294,227.0776,198.0712,STAR,A0p
6.703271,9.767876,7.886509,6.350544,4.490711,STAR,WD
6.658831,7.144413,5.089767,3.41939,1.492632,STAR,WD
92.3716,81.68716,55.55569,41.37972,32.83529,STAR,WD
62.15901,65.34146,46.51812,35.14427,28.1839,STAR,WD
16.6776,21.16651,19.36195,16.5004,19.71847,STAR,WD
11.17747,10.91281,7.855875,5.989948,4.123067,STAR,WD
44.77678,50.25316,36.71425,28.3921,22.93005,STAR,WD
48.50375,43.5078,28.73363,20.88511,17.73656,STAR,WD
19.26621,25.97066,24.04125,21.03084,18.30558,STAR,WD
44.93459,39.95939,28.22367,22.06963,17.81545,STAR,WD
22.71483,24.21564,18.1057,14.04356,12.89948,STAR,WD
16.39353,23.12031,21.53278,17.97079,14.85987,STAR,WD
33.65806,24.5708,14.97569,10.16097,6.646184,STAR,WD
8.180001,8.274492,5.776557,4.410435,4.145855,STAR,WD
6.36116,5.798952,3.144047,1.726338,-0.1616334,STAR,WD
24.11518,33.93299,28.24415,22.99724,19.19366,STAR,WD
30.63016,28.58831,20.46038,15.86963,13.79816,STAR,OB
4.527215,5.373712,4.103472,2.644307,1.11046,STAR,WD
4.944078,8.343677,6.81015,5.581061,4.552884,STAR,WD
7.862911,9.826727,6.805243,5.369661,5.10689,STAR,WD
15.30791,21.01239,17.95966,14.82083,12.25207,STAR,WD
407.0861,359.2233,273.4813,213.6296,171.821,STAR,OB
13.4726,19.35303,25.31101,27.34097,27.41481,STAR,A0
54.52454,64.21659,50.66956,39.88764,33.06189,STAR,WD
16.63277,21.58325,17.53703,14.11947,10.90331,STAR,WD
31.81664,40.62437,33.92515,28.07517,23.2177,STAR,WD
16.64383,20.30202,17.08439,14.82073,12.68137,STAR,WD
32.36452,29.78946,22.47353,18.68342,17.60771,STAR,A0p
9.489829,16.70305,23.63451,25.66458,25.6834,STAR,F5
263.9538,259.6541,242.4773,229.9301,223.002,STAR,A0
24.53764,28.26128,21.86414,17.09785,16.3551,STAR,WD
59.03579,62.90592,46.00375,35.3168,28.28082,STAR,WD
17.13421,16.00025,11.58991,8.830415,7.444766,STAR,OB
28.71779,25.15594,20.57771,29.36829,43.81372,STAR,M4
379.2186,341.8261,249.4718,200.961,172.4678,STAR,A0p
20.6198,22.68805,16.72198,12.92347,10.51224,STAR,WD
76.0477,334.8935,671.422,861.4682,979.8276,STAR,K3
21.26711,27.97652,35.66376,39.95851,40.7113,STAR,F5
30.45593,35.32753,35.14364,33.59022,29.44634,STAR,WD
25.07892,35.80898,38.56215,41.40776,41.63184,STAR,A0
107.562,125.8037,126.4601,111.719,100.5975,STAR,B6
77.47166,85.7051,66.75434,52.16693,40.33983,STAR,WD
7.912853,12.48094,17.30709,18.67129,17.52254,STAR,F5
13.9264,18.68419,16.35578,14.12951,12.50278,STAR,WD
17.7958,16.81276,11.61373,8.674805,9.465352,STAR,WD
339.1472,317.2851,245.9141,192.153,155.6728,STAR,B6
361.8117,319.9158,264.8172,239.5046,218.3939,STAR,B6
13.2566,16.83028,12.65592,10.09881,6.891291,STAR,WD
20.90763,19.26292,14.38852,11.91469,9.212294,STAR,OB
29.9087,37.33109,43.15568,44.18493,41.23478,STAR,CV
60.14818,59.43135,49.49963,42.00508,36.62823,STAR,WD
32.69538,31.25159,23.54856,18.19528,15.73643,STAR,OB
12.64959,18.19895,16.13642,12.93522,10.53469,STAR,WD
155.5406,164.8218,141.3716,117.7975,101.0621,STAR,A0
21.55477,15.59435,10.67806,8.185205,6.565253,STAR,WD
20.87655,18.36,12.49678,9.241683,6.996811,STAR,WD
24.79221,27.39655,21.23128,16.63128,8.142601,STAR,WD
56.47034,41.04314,25.50137,18.02517,12.0706,STAR,O
360.7521,296.8904,202.6403,148.6242,116.3275,STAR,B9
122.0792,101.4164,71.37728,54.62194,44.94224,STAR,O
16.98272,20.35821,14.80099,10.64579,5.039702,STAR,WD
12.38558,9.346078,5.898693,4.497993,2.734261,STAR,B9
29.18303,28.28267,22.75484,19.45151,17.30938,STAR,A0p
51.34223,37.32917,22.88426,16.26574,13.03232,STAR,B9
32.56576,38.35003,30.50136,29.0777,32.64071,STAR,WD
11.75456,16.59198,21.11284,23.10425,23.72282,STAR,F5
11.54619,16.50032,19.83557,20.4599,19.32239,STAR,CV
31.11539,38.938,49.53848,53.60327,53.77044,STAR,CV
16.27289,15.28917,9.74167,6.977481,5.191578,STAR,B6
948.6956,762.8712,513.4886,395.6524,326.0602,STAR,B9
185.8042,153.7815,105.5876,81.29823,68.45193,STAR,B6
297.2286,307.6759,218.3359,168.0078,134.1876,STAR,WD
19.92949,20.77411,14.79533,12.26804,8.36711,STAR,WD
29.96615,27.22158,22.02942,16.93138,14.4964,STAR,OB
12.77558,15.2395,10.45459,6.581089,3.194134,STAR,WD
13.82233,17.82522,9.778645,7.372185,10.66027,STAR,WD
48.12187,53.56101,40.16829,30.45604,25.2561,STAR,WD
7.578896,7.483832,5.157777,3.951618,2.049999,STAR,WD
24.56602,26.87914,20.91559,17.55716,15.69112,STAR,WD
10.96031,15.0069,19.27244,20.79646,21.95098,STAR,CV
26.57012,29.51776,22.52036,18.22256,14.19224,STAR,WD
16.47779,17.73707,13.23323,10.36489,8.756846,STAR,WD
11.6232,12.41083,7.873048,4.705337,0.7338355,STAR,WD
49.51033,53.81786,40.30247,31.91455,24.25468,STAR,WD
19.9342,37.39266,113.9177,245.7837,372.5378,STAR,M1
19.98161,24.60826,19.23849,14.91503,10.23021,STAR,WD
14.42812,25.37065,35.54669,38.75102,38.10833,STAR,F5
27.79803,39.79482,43.00488,40.58137,38.3067,STAR,WD
61.00933,83.16147,97.61613,97.15441,93.18858,STAR,CV
17.60168,21.19021,15.89974,12.81792,10.79417,STAR,WD
46.46378,53.86424,41.16509,31.9503,27.61533,STAR,WD
10.93559,11.52445,8.970795,6.499033,3.874588,STAR,WD
23.35386,19.52252,16.73874,17.26312,16.56257,STAR,M5
15.97085,18.48952,14.40459,11.49749,10.39422,STAR,WD
14.20087,11.63239,8.364272,6.21787,5.117774,STAR,WD
16.76436,22.22287,18.38343,15.83488,12.51163,STAR,WD
17.64545,16.05042,13.02143,11.30311,10.00759,STAR,OB
14.84397,19.11221,15.35833,12.25363,9.752398,STAR,WD
32.62913,28.99199,22.52732,18.71149,15.1344,STAR,OB
42.15823,39.91121,30.41344,23.03324,19.39878,STAR,OB
41.74745,48.96194,37.82995,29.40429,23.45699,STAR,WD
14.0882,15.67787,12.47429,10.53534,9.808443,STAR,WD
104.7078,94.02662,63.56531,47.87596,37.8381,STAR,WD
85.06293,77.94176,63.65606,57.75802,54.26471,STAR,A0p
4.81328,5.840724,4.607252,3.811304,2.938874,STAR,WD
13.57581,15.74654,12.06419,9.677013,8.951753,STAR,WD
38.47562,34.18541,27.30002,22.84294,20.87129,STAR,L5.5
15.81261,21.23161,21.022,33.24803,48.50419,STAR,M3
18.89963,21.82986,16.53373,12.92571,9.429954,STAR,WD
25.09916,17.19946,10.53831,7.188067,4.567784,STAR,O
3.80119,14.37109,23.90811,26.74193,27.94868,STAR,F9
6.881472,10.34791,9.606776,8.374191,6.567198,STAR,WD
23.02415,26.24904,22.94951,19.58551,15.71943,STAR,WD
8.902051,11.93638,10.2026,7.975881,5.634869,STAR,WD
22.29674,17.25189,10.44964,6.836933,1.136834,STAR,B6
28.04486,27.74376,22.12821,17.26379,15.1967,STAR,L9
0.2415574,0.227185,0.2438424,0.101152,-0.8273022,STAR,T2
5.132815,4.993507,2.896206,1.758215,0.7524654,STAR,WD
10.46031,16.2667,23.34452,26.64886,27.80493,STAR,CV
17.76814,21.98494,16.94541,12.99893,11.64314,STAR,WD
42.73656,52.13782,39.83781,31.33564,25.13784,STAR,WD
9.758936,12.36463,10.52966,8.759907,7.908525,STAR,WD
5.533499,19.94887,45.82928,61.53252,71.08659,STAR,K3
14.29258,15.81083,10.80701,7.574251,5.661265,STAR,WD
5.642361,7.174656,6.083214,4.786388,3.498914,STAR,WD
6.106144,7.888745,6.376794,4.662949,3.490749,STAR,WD
22.60121,18.39776,12.03546,9.459405,6.654057,STAR,WD
23.25577,28.53323,22.34083,17.55194,14.91036,STAR,WD
22.64583,30.67322,27.61591,23.6523,19.67852,STAR,WD
6.167027,7.938787,6.613342,5.768565,5.118582,STAR,WD
25.3801,24.25001,17.73339,14.26163,11.24763,STAR,WD
34.43718,37.91278,30.57538,25.00231,22.13161,STAR,WD
6.623247,7.32186,5.754127,5.268881,5.265932,STAR,WD
13.24518,16.7981,14.27952,11.84824,9.181264,STAR,WD
34.2725,40.80195,32.14182,25.70518,20.69869,STAR,WD
20.1879,19.62991,13.32802,9.328506,6.572398,STAR,WD
23.5912,18.79677,12.92351,9.055285,7.361357,STAR,OB
82.47292,99.00732,85.44102,72.17346,64.61801,STAR,WD
494.8395,318.8785,184.5957,129.6705,97.14346,STAR,O
89.11451,88.55881,69.59711,58.25497,48.91916,STAR,WD
10.75006,18.02779,31.79327,43.69087,51.34675,STAR,WD
5.234139,8.33588,7.195632,6.225669,4.732395,STAR,WD
16.57527,24.43567,22.07768,19.83303,15.11534,STAR,WD
6.065576,11.98204,15.6755,17.78637,19.91156,STAR,F5
42.82046,58.15471,47.98707,39.82699,31.83573,STAR,WD
37.31924,37.94036,29.73421,23.71325,17.92558,STAR,WD
17.64883,17.9878,16.40025,13.44372,9.551372,STAR,F9
8.630412,6.012415,3.544827,1.868721,0.3888418,STAR,WD
10.01899,10.54305,8.359024,6.754048,5.906142,STAR,OB
28.06946,28.70094,21.97438,18.03456,17.21177,STAR,WD
14.28039,18.0657,15.01964,12.66886,9.85357,STAR,WD
6.050898,10.7029,14.6536,16.16754,16.46481,STAR,F5
634.7902,446.8558,287.5771,211.8995,171.3989,STAR,O
65.36302,59.33859,43.80742,34.41206,28.58988,STAR,OB
35.98043,40.2593,28.73284,21.67927,17.47829,STAR,WD
8.694872,9.239485,7.694427,6.334121,5.122295,STAR,OB
54.09657,44.85131,30.02166,22.08895,17.35522,STAR,WD
15.63632,20.36781,16.47117,13.44458,11.02282,STAR,WD
30.85802,26.39477,20.66489,16.80703,13.92897,STAR,OB
12.78436,16.76603,14.14591,11.89828,9.906173,STAR,WD
14.60393,16.29266,12.37714,9.205768,8.866929,STAR,WD
5.390979,6.054148,5.553719,5.277859,6.121801,STAR,WD
11.52935,13.19553,11.17984,9.397967,8.244527,STAR,WD
129.4233,130.5648,92.67496,69.02166,54.52676,STAR,WD
25.33342,38.13976,32.81412,26.88515,23.48194,STAR,WD
32.34134,45.37802,38.79306,32.29269,27.81119,STAR,WD
22.12088,21.68794,16.38797,13.18664,9.988235,STAR,WD
6.945944,26.53453,50.30893,62.16431,68.53023,STAR,K1
859.8759,689.9578,464.3929,367.7503,303.2346,STAR,B6
34.07452,26.04244,15.75374,10.29781,8.989102,STAR,WD
17.73749,16.42052,12.2736,9.513556,6.863791,STAR,OB
18.92863,17.43462,12.24693,9.504783,7.476404,STAR,WD
35.80343,51.29784,45.80811,38.35019,32.50191,STAR,WD
7.05993,26.57629,60.84295,78.39149,88.63148,STAR,K3
1.499034,9.018959,28.1694,43.74505,57.00844,STAR,K7
6.108893,39.40855,87.84316,112.3799,128.3158,STAR,K3
4.768451,43.57678,111.0819,152.1553,182.403,STAR,K5
24.85078,16.85854,9.816885,6.241827,3.833871,STAR,O
61.90077,52.1232,41.67857,35.20757,29.88512,STAR,O
16.60464,19.1382,17.19147,15.34488,13.22408,STAR,WD
23.48966,19.14618,12.49252,8.721481,5.869694,STAR,WD
25.70395,25.58959,31.13942,38.38469,46.17525,STAR,CV
8.97393,11.63567,7.468768,2.836967,-0.4190027,STAR,WD
11.7639,10.77503,6.677237,4.377559,3.576467,STAR,WD
27.36097,27.95643,21.90784,16.77998,12.06782,STAR,OB
19.11961,17.01777,14.50826,12.54971,12.29738,STAR,O
13.94994,16.497,13.3105,11.13892,10.06693,STAR,WD
12.10997,11.10784,8.393057,8.114918,9.472311,STAR,OB
19.94626,23.7247,18.52519,15.09155,11.69054,STAR,WD
191.3737,215.7987,180.8068,149.0373,128.8675,STAR,A0
17.60076,21.22468,24.19062,25.20598,24.65129,STAR,CV
36.907,51.67179,74.2364,72.59938,94.58139,STAR,K1
11.93702,15.89749,13.30664,11.05697,8.666459,STAR,WD
20.06684,16.49868,11.22161,8.526857,4.519298,STAR,B6
205.0317,570.3276,919.017,1056.319,1110.72,STAR,F9
54.56546,49.94318,34.33839,24.9366,19.63391,STAR,WD
11.78616,12.5542,9.007852,6.21916,4.041508,STAR,WD
46.79501,54.88551,43.65607,35.44944,28.88949,STAR,WD
9.072708,8.396104,6.892168,5.905973,4.333377,STAR,CV
62.77614,58.13502,42.83292,32.82565,26.8537,STAR,OB
301.3131,229.4976,141.4844,100.8224,74.75034,STAR,B9
75.11193,100.5286,88.26541,76.6687,64.50013,STAR,WD
105.5972,93.28333,65.1431,49.48323,40.77522,STAR,OB
1185.637,976.0836,656.3965,479.6261,375.0856,STAR,B9
60.43232,63.1269,50.166,40.5405,33.97043,STAR,A0
6.9563,10.16742,8.96917,7.420303,7.073947,STAR,WD
167.5717,129.8923,97.64616,78.11809,66.83488,STAR,O
10.62355,13.58687,16.38315,17.47356,17.74165,STAR,A0
97.3136,88.21377,63.32338,49.25468,39.49417,STAR,A0p
38.3442,48.75102,57.68769,59.76771,58.50628,STAR,CV
34.63117,40.04294,32.82345,26.20051,20.44275,STAR,WD
257.7801,232.3139,163.6022,126.122,105.5527,STAR,A0p
84.06967,93.37893,69.63148,54.30507,45.54134,STAR,WD
462.6014,531.629,413.0317,327.8821,268.1416,STAR,WD
126.6653,124.0159,93.40261,73.37747,61.0256,STAR,A0
123.2788,127.4739,92.74564,72.43945,60.6407,STAR,WD
12.95081,10.54921,6.618016,4.214423,2.320286,STAR,WD
4.989624,5.967822,5.558636,4.991236,4.447878,STAR,WD
19.01081,19.21782,13.76949,10.76716,8.344018,STAR,WD
457.9578,526.2389,423.9005,352.5752,304.0476,STAR,A0
7.312018,7.725644,4.952164,2.53597,0.9886015,STAR,WD
9.349586,18.1105,29.35049,40.68909,50.13977,STAR,WD
19.29919,13.21799,7.746598,5.248782,3.790371,STAR,WD
9.972369,8.216737,5.789826,3.931979,3.29351,STAR,OB
20.71202,19.50705,13.71873,10.45497,8.952722,STAR,WD
8.953085,10.34785,8.246024,8.206698,10.92091,STAR,WD
10.6703,12.39454,11.15073,9.499169,8.869061,STAR,WD
50.33508,36.61097,22.48987,16.07451,12.84779,STAR,WD
16.91501,14.41638,10.41178,8.757613,7.704806,STAR,OB
147.2055,152.0673,123.6773,102.339,89.46903,STAR,WD
27.38615,35.57526,28.63312,23.32758,19.04962,STAR,WD
285.2,254.1076,188.2892,150.3526,129.2384,STAR,A0p
8.043905,7.841525,5.845595,4.983797,4.984756,STAR,WD
6.196343,6.574263,5.084461,4.077837,3.550382,STAR,WD
203.3864,193.8161,127.828,94.16256,77.77409,STAR,A0
158.8693,147.6427,100.7867,75.18529,59.77775,STAR,WD
375.3603,357.5702,276.0183,226.3351,194.8829,STAR,A0p
22.90131,20.82122,16.8382,15.49926,15.95112,STAR,WD
29.22606,22.59971,15.2531,11.04843,7.783139,STAR,WD
10.77828,13.87067,11.31043,8.998417,7.254569,STAR,WD
6.177884,5.947102,4.422587,3.515463,2.690983,STAR,WD
85.62821,81.08168,61.17349,47.86077,40.68095,STAR,OB
25.29736,25.37567,21.82082,18.07116,14.65458,STAR,OB
5.464445,7.784712,5.665165,3.967208,2.212321,STAR,WD
17.38693,23.56475,20.62695,17.40904,14.78104,STAR,WD
9.523816,8.426476,5.609003,4.594244,3.188175,STAR,WD
5.246733,6.983293,6.071883,5.137111,4.758964,STAR,WD
56.93029,44.18835,27.96027,20.44925,15.94951,STAR,WD
8.372902,9.703028,7.184742,6.056365,5.793368,STAR,WD
7.974681,9.973874,7.957266,6.091681,4.503609,STAR,WD
35.17851,43.00777,36.15127,29.96977,25.56586,STAR,WD
1.921111,18.54496,68.94939,117.4754,154.5793,STAR,K7
16.47135,19.27295,15.45016,11.94375,9.50141,STAR,WD
1052.257,815.0934,551.1741,415.0265,341.4702,STAR,B9
1.003115,4.136182,14.51223,22.62136,28.08247,STAR,K7
29.70679,36.7556,29.39398,23.54781,19.61125,STAR,WD
34.62336,164.0125,328.5795,405.26,443.7596,STAR,K1
13.17273,13.12267,9.035947,6.480737,4.968924,STAR,WD
25.57849,18.28582,11.19273,7.698986,5.108802,STAR,B9
33.71727,29.95272,21.42401,15.64649,11.48521,STAR,OB
35.90764,47.84693,40.92954,34.73821,28.72248,STAR,WD
46.10172,29.75849,17.61091,12.27771,11.37793,STAR,O
104.854,92.16672,69.12165,54.50681,40.0424,STAR,OB
16.5429,31.47715,105.8271,265.876,437.4543,STAR,M2
13.10172,16.91022,14.23629,12.44457,12.4253,STAR,WD
198.4826,206.2577,172.0242,142.3242,124.0654,STAR,WD
167.5316,146.28,105.2425,80.87119,66.66552,STAR,B6
337.1009,370.8985,305.1502,252.5166,221.9669,STAR,A0
181.5936,158.759,116.9562,91.89708,74.61609,STAR,OB
59.05277,55.73544,42.51609,35.2711,31.7537,STAR,B6
3.155086,5.25821,4.629939,3.739266,3.340677,STAR,WD
9.530678,12.09732,10.40573,8.996691,8.918054,STAR,WD
287.0663,286.4488,233.568,202.0901,184.0473,STAR,A0
95.66183,89.88175,61.30136,41.53771,28.79671,STAR,WD
164.9642,154.7475,112.885,89.71514,74.16415,STAR,A0p
94.49758,89.97533,59.17761,43.19259,33.60093,STAR,WD
21.50069,33.92505,31.47466,27.70598,22.47292,STAR,WD
17.02702,23.35393,19.44441,15.98959,14.4738,STAR,WD
19.11087,16.52429,14.0834,13.79404,13.31064,STAR,A0
21.85429,19.61334,15.32282,12.10119,10.82163,STAR,OB
9.397863,8.809183,5.887179,4.69349,4.561847,STAR,WD
100.4078,91.55746,65.32417,49.51121,38.49238,STAR,A0p
28.24561,31.68164,24.00936,19.18773,16.16287,STAR,OB
52.09426,47.76619,31.69331,23.02761,15.90431,STAR,WD
182.412,154.1712,117.3394,96.01789,80.44517,STAR,OB
7.333899,13.69419,20.9697,23.71517,24.6528,STAR,G2
13.02045,17.35975,20.59524,21.45292,18.86066,STAR,A0
22.38008,27.58075,23.14088,19.17531,16.01523,STAR,WD
56.19865,40.80439,26.10546,18.83314,14.45168,STAR,B9
29.59058,37.45762,32.13969,26.64256,22.49211,STAR,WD
30.61506,26.77319,21.90076,18.76627,16.353,STAR,B6
57.20853,45.85602,31.84632,24.302,19.73389,STAR,A0p
40.01636,30.41711,18.64051,13.4408,10.18116,STAR,B9
15.10987,16.65477,12.09581,9.301856,6.059026,STAR,WD
7.650839,7.025967,4.965876,3.44001,1.795449,STAR,WD
26.00567,29.38822,35.00296,37.64644,38.93988,STAR,CV
13.98504,17.00918,13.85346,11.55541,9.193086,STAR,WD
15.60815,22.31112,28.54732,31.10997,32.0839,STAR,A0
39.10084,38.32676,27.873,22.00251,18.02292,STAR,A0p
43.05177,50.05892,37.87535,28.80169,22.55458,STAR,WD
2.705753,3.091517,2.690934,2.266982,2.403455,STAR,WD
21.96878,17.58898,12.77471,9.986306,7.295157,STAR,B9
5.859264,5.619956,3.975265,2.934562,1.633289,STAR,OB
14.95135,13.97517,11.90615,10.21433,8.05944,STAR,OB
5.665134,6.408445,4.926817,3.227916,2.148859,STAR,WD
9.091048,9.313295,7.38531,5.864983,4.814171,STAR,WD
14.52793,17.45351,14.32026,11.91046,9.072109,STAR,WD
24.24742,45.46493,67.46665,76.37704,79.19482,STAR,G0
15.47123,23.68943,40.19098,46.46429,49.40255,STAR,CarbonWD
6.649466,9.079977,6.965457,5.034004,3.121459,STAR,WD
16.58231,22.56042,20.22171,17.10182,13.78645,STAR,WD
19.28558,17.73376,12.58421,9.046736,6.20427,STAR,OB
14.64961,20.06214,16.7152,13.76479,13.29594,STAR,WD
47.20454,43.21807,35.31752,29.74225,27.92645,STAR,OB
13.12996,17.09252,13.88232,12.23464,9.969814,STAR,WD
19.03346,23.5031,27.45333,28.53055,27.54907,STAR,CV
20.39885,19.35468,14.056,11.08602,9.67008,STAR,A0p
9.537957,9.582894,6.421797,4.318832,3.092915,STAR,WD
1.195342,3.353734,14.49692,97.64146,251.4238,STAR,M6
22.40454,17.03916,10.48924,6.993999,6.759339,STAR,WD
98.67119,78.55145,52.14239,39.72401,31.9289,STAR,A0p
10.11661,17.45856,27.40787,32.41853,33.12316,STAR,F5
11.71149,15.78685,14.35467,12.2073,10.54549,STAR,WD
43.77652,41.74643,32.3284,25.24605,23.22259,STAR,OB
13.22473,16.8874,19.58059,19.6878,17.94835,STAR,CV
13.47125,11.4439,7.710072,5.932055,4.946433,STAR,WD
26.47485,33.76156,27.69786,22.46125,18.01009,STAR,WD
50.96168,54.55241,41.35679,32.42099,26.22079,STAR,WD
1.766912,6.287806,11.31762,14.27115,15.59556,STAR,F5
12.11429,20.40604,31.31859,35.42788,37.94395,STAR,F5
10.7256,20.65471,35.1577,41.44803,44.09259,STAR,F5
43.78548,116.7786,197.1924,230.0521,240.1059,STAR,F9
6.398274,7.643266,5.597337,3.711253,2.127709,STAR,WD
20.78874,16.33462,10.61717,7.409435,4.432005,STAR,WD
64.02691,49.00927,35.03634,27.76733,23.06059,STAR,O
17.99284,17.93156,14.09315,12.00649,12.00837,STAR,WD
9.259853,9.438904,7.418487,5.917542,4.433121,STAR,WD
8.310884,9.039641,6.890433,5.627872,4.554136,STAR,WD
358.4063,313.5506,228.1852,175.6844,140.9719,STAR,B6
7.235322,21.4397,41.49065,55.46323,61.52147,STAR,F9
79.83852,116.1337,101.3677,83.02146,69.31326,STAR,WD
15.01977,23.27995,18.63887,12.75774,5.695542,STAR,WD
9.447129,14.14232,11.88147,9.564879,8.699893,STAR,WD
105.1314,94.73728,75.94688,66.55781,64.13232,STAR,OB
35.40071,30.37495,22.8417,18.53614,16.35868,STAR,A0p
8.130317,9.571541,7.885014,5.850056,4.53843,STAR,WD
46.39691,54.95936,43.12146,33.61769,26.05058,STAR,WD
21.54983,22.38936,15.77701,12.14668,9.725635,STAR,WD
8.234311,6.239505,4.389318,3.608417,2.243297,STAR,OB
15.58898,18.94527,14.54658,12.1562,10.42633,STAR,WD
109.8905,193.3129,186.0828,157.8296,130.9303,STAR,WD
677.7893,634.9123,541.8746,458.3342,388.379,STAR,OB
7.287119,5.750226,3.457502,1.815673,0.600976,STAR,WD
32.5523,31.90191,24.8767,19.84643,16.95292,STAR,WDmagnetic
10.32792,13.46102,12.37518,10.4443,7.68633,STAR,CarbonWD
16.28476,16.73791,12.94848,9.940832,12.8286,STAR,WD
55.96083,49.82622,38.16254,30.61336,25.47142,STAR,OB
10.32444,10.53302,7.705509,5.268501,3.580592,STAR,WD
7.307014,51.58772,137.2585,180.612,204.2508,STAR,Carbon_lines
79.27985,97.57874,79.22626,64.21074,52.07074,STAR,WD
15.94418,22.49906,22.38853,19.26839,16.82101,STAR,WD
1053.997,1051.082,853.0091,699.6444,617.3207,STAR,A0p
5.463163,6.590488,5.772637,4.707518,3.757044,STAR,WD
5.531952,6.752264,6.372407,5.499969,5.312428,STAR,OB
51.76073,75.76039,71.13458,60.58651,50.92671,STAR,WD
52.86169,71.49018,57.8779,46.34413,37.87452,STAR,WD
18.71275,16.56666,12.95696,10.23586,7.925541,STAR,OB
11.82083,15.2769,12.27257,9.676741,9.129902,STAR,WD
196.7837,134.0553,82.31314,59.38693,46.8288,STAR,O
23.36972,27.69504,21.8888,17.94839,15.80063,STAR,WD
74.86115,57.79399,38.73881,30.59599,26.84995,STAR,B9
15.93331,20.13268,21.52963,21.0532,20.13158,STAR,CV
24.89388,23.77693,20.04385,17.09787,15.01398,STAR,OB
95.40381,85.56071,58.4366,45.31973,37.17572,STAR,B6
24.05405,19.88132,13.27314,9.439133,7.007254,STAR,WD
6.315565,6.450188,4.548476,3.602344,3.743999,STAR,WD
17.81461,19.55102,13.35573,9.605642,7.098047,STAR,WD
11.34393,11.07406,8.664145,9.093081,11.30885,STAR,WD
20.81648,32.22379,28.71841,23.44701,16.23491,STAR,WD
20.26058,30.25852,26.90743,22.8331,17.32712,STAR,WD
17.67794,24.4987,21.40108,17.92551,16.62025,STAR,WD
3.539732,9.368608,18.72236,25.69655,32.45334,STAR,K3
12.49242,12.65828,10.07913,8.804981,8.256317,STAR,WD
46.62793,38.33691,25.84341,19.68254,16.71302,STAR,WD
8.405408,12.17364,13.78456,16.28788,18.79504,STAR,WD
18.33738,14.11964,9.32487,7.073149,5.733978,STAR,A0p
82.7152,96.35619,72.56492,57.34894,45.94486,STAR,WD
